Comp_Name,Job_Title,Location,Skill_Name
ECONSTRUCT DESIGN & BUILD Pvt Ltd.,Drafter," 
Alexandria, Egypt",design
ECONSTRUCT DESIGN & BUILD Pvt Ltd.,Drafter," 
Alexandria, Egypt",engineering
ECONSTRUCT DESIGN & BUILD Pvt Ltd.,Drafter," 
Alexandria, Egypt",drawing
ECONSTRUCT DESIGN & BUILD Pvt Ltd.,Drafter," 
Alexandria, Egypt",mechanical engineering
ECONSTRUCT DESIGN & BUILD Pvt Ltd.,Drafter," 
Alexandria, Egypt",architecture
ECONSTRUCT DESIGN & BUILD Pvt Ltd.,Drafter," 
Alexandria, Egypt",cad
ECONSTRUCT DESIGN & BUILD Pvt Ltd.,Drafter," 
Alexandria, Egypt",civil engineering
ECONSTRUCT DESIGN & BUILD Pvt Ltd.,Drafter," 
Alexandria, Egypt",administration
ECONSTRUCT DESIGN & BUILD Pvt Ltd.,Drafter," 
Alexandria, Egypt",construction
ECONSTRUCT DESIGN & BUILD Pvt Ltd.,Drafter," 
Alexandria, Egypt",document control
ECONSTRUCT DESIGN & BUILD Pvt Ltd.,Drafter," 
Alexandria, Egypt",draftsman
ECONSTRUCT DESIGN & BUILD Pvt Ltd.,Drafter," 
Alexandria, Egypt",microsoft office
ECONSTRUCT DESIGN & BUILD Pvt Ltd.,Drafter," 
Alexandria, Egypt",modeling
ECONSTRUCT DESIGN & BUILD Pvt Ltd.,Drafter," 
Alexandria, Egypt",rfi
ECONSTRUCT DESIGN & BUILD Pvt Ltd.,Drafter," 
Alexandria, Egypt",solidworks
ECONSTRUCT DESIGN & BUILD Pvt Ltd.,Drafter," 
Alexandria, Egypt",admin assistant
ECONSTRUCT DESIGN & BUILD Pvt Ltd.,Drafter," 
Alexandria, Egypt",analysis
Confidential Company,PHP Developer,"Cairo, Egypt",apis
Confidential Company,PHP Developer,"Cairo, Egypt",php
Confidential Company,PHP Developer,"Cairo, Egypt",software development
Confidential Company,PHP Developer,"Cairo, Egypt",information technology (it)
Confidential Company,PHP Developer,"Cairo, Egypt",computer science
Dimofinf Operations Center,Scrum Master," 
Nasr City, Cairo",agile
Dimofinf Operations Center,Scrum Master," 
Nasr City, Cairo",computer science
Dimofinf Operations Center,Scrum Master," 
Nasr City, Cairo",information technology (it)
Dimofinf Operations Center,Scrum Master," 
Nasr City, Cairo",scrum master
Dimofinf Operations Center,Scrum Master," 
Nasr City, Cairo",software
Dimofinf Operations Center,Scrum Master," 
Nasr City, Cairo",master
Dimofinf Operations Center,Scrum Master," 
Nasr City, Cairo",scrum
Dimofinf Operations Center,Scrum Master," 
Nasr City, Cairo",xp
Dimofinf Operations Center,Scrum Master," 
Nasr City, Cairo",testing
Dimofinf Operations Center,Scrum Master," 
Nasr City, Cairo",framework
Dimofinf Operations Center,Scrum Master," 
Nasr City, Cairo",telecom engineering
Dimofinf Operations Center,Scrum Master," 
Nasr City, Cairo",agile frameworks
Confidential Company,Software Quality Control Engineer,"Cairo, Egypt",quality control
Confidential Company,Software Quality Control Engineer,"Cairo, Egypt",istqb
Confidential Company,Software Quality Control Engineer,"Cairo, Egypt",quality
Confidential Company,Software Quality Control Engineer,"Cairo, Egypt",software quality
MTS-IT,Back end Support," 
Maadi, Cairo",information technology (it)
MTS-IT,Back end Support," 
Maadi, Cairo",software development
MTS-IT,Back end Support," 
Maadi, Cairo",troubleshooting
MTS-IT,Back end Support," 
Maadi, Cairo",computer science
MTS-IT,Back end Support," 
Maadi, Cairo",linux
MTS-IT,Back end Support," 
Maadi, Cairo",oracle
MTS-IT,Back end Support," 
Maadi, Cairo",unix
MTS-IT,Software Testing Engineer," 
Maadi, Cairo",computer science
MTS-IT,Software Testing Engineer," 
Maadi, Cairo",software development
MTS-IT,Software Testing Engineer," 
Maadi, Cairo",software
MTS-IT,Software Testing Engineer," 
Maadi, Cairo",sql
MTS-IT,Software Testing Engineer," 
Maadi, Cairo",agile
CommuniCare Health,Maintenance Technician," 
Alexandria, Egypt",maintenance
CommuniCare Health,Maintenance Technician," 
Alexandria, Egypt",information technology (it)
CommuniCare Health,Maintenance Technician," 
Alexandria, Egypt",technical support
CommuniCare Health,Maintenance Technician," 
Alexandria, Egypt",mechanical engineering
CommuniCare Health,Maintenance Technician," 
Alexandria, Egypt",technician
CommuniCare Health,Maintenance Technician," 
Alexandria, Egypt",engineering
CommuniCare Health,Maintenance Technician," 
Alexandria, Egypt",mobile maintenance
CommuniCare Health,Maintenance Technician," 
Alexandria, Egypt",microsoft office
CommuniCare Health,Maintenance Technician," 
Alexandria, Egypt",mobile devices
CommuniCare Health,Maintenance Technician," 
Alexandria, Egypt",reparing
CommuniCare Health,Maintenance Technician," 
Alexandria, Egypt",electrical engineering
CommuniCare Health,Maintenance Technician," 
Alexandria, Egypt",hardware
CommuniCare Health,Maintenance Technician," 
Alexandria, Egypt",installation
CommuniCare Health,Maintenance Technician," 
Alexandria, Egypt",software
CommuniCare Health,Maintenance Technician," 
Alexandria, Egypt",computer hardware
CommuniCare Health,Maintenance Technician," 
Alexandria, Egypt",computer science
CommuniCare Health,Maintenance Technician," 
Alexandria, Egypt",computer skills
CommuniCare Health,Maintenance Technician," 
Alexandria, Egypt",computer maintenance
CommuniCare Health,Maintenance Technician," 
Alexandria, Egypt",electric power measurement
CommuniCare Health,Maintenance Technician," 
Alexandria, Egypt",electricity
Optasia,"QA Engineer, Fintech"," 
Cairo, Egypt",qa
Optasia,"QA Engineer, Fintech"," 
Cairo, Egypt",quality
Optasia,"QA Engineer, Fintech"," 
Cairo, Egypt",quality assurance
Optasia,"QA Engineer, Fintech"," 
Cairo, Egypt",quality control
Optasia,"QA Engineer, Fintech"," 
Cairo, Egypt",software
Optasia,"QA Engineer, Fintech"," 
Cairo, Egypt",sql
Optasia,"QA Engineer, Fintech"," 
Cairo, Egypt",python
Optasia,"QA Engineer, Fintech"," 
Cairo, Egypt",engineering
Optasia,"QA Engineer, Fintech"," 
Cairo, Egypt",computer science
Optasia,"QA Engineer, Fintech"," 
Cairo, Egypt",qc
Optasia,"QA Engineer, Fintech"," 
Cairo, Egypt",linux
Octane solutions,Senior Devops Engineer," 
Cairo, Egypt",automation
Octane solutions,Senior Devops Engineer," 
Cairo, Egypt",aws
Octane solutions,Senior Devops Engineer," 
Cairo, Egypt",cloud
Octane solutions,Senior Devops Engineer," 
Cairo, Egypt",computer science
Octane solutions,Senior Devops Engineer," 
Cairo, Egypt",docker
Octane solutions,Senior Devops Engineer," 
Cairo, Egypt",engineering
Octane solutions,Senior Devops Engineer," 
Cairo, Egypt",information technology (it)
Octane solutions,Senior Devops Engineer," 
Cairo, Egypt",java
Octane solutions,Senior Devops Engineer," 
Cairo, Egypt",python
Octane solutions,Senior Devops Engineer," 
Cairo, Egypt",jenkins
Octane solutions,Senior Devops Engineer," 
Cairo, Egypt",software
Octane solutions,Senior Devops Engineer," 
Cairo, Egypt",software development
Optasia,"Software Engineer - Backend, Fintech"," 
Cairo, Egypt",software development
Optasia,"Software Engineer - Backend, Fintech"," 
Cairo, Egypt",software engineering
Optasia,"Software Engineer - Backend, Fintech"," 
Cairo, Egypt",java
Optasia,"Software Engineer - Backend, Fintech"," 
Cairo, Egypt",spring
Optasia,"Software Engineer - Backend, Fintech"," 
Cairo, Egypt",spring boot
Optasia,"Software Engineer - Backend, Fintech"," 
Cairo, Egypt",java development
Optasia,"Software Engineer - Backend, Fintech"," 
Cairo, Egypt",java software development
Optasia,"Software Engineer - Backend, Fintech"," 
Cairo, Egypt",back-end development
FlairsTech,Senior Jasper Developer/Admin," 
Maadi, Cairo",jasper
FlairsTech,Senior Jasper Developer/Admin," 
Maadi, Cairo",linux
FlairsTech,Senior Jasper Developer/Admin," 
Maadi, Cairo",jasper admin
FlairsTech,Senior Jasper Developer/Admin," 
Maadi, Cairo",jasper developer
FlairsTech,Senior Jasper Developer/Admin," 
Maadi, Cairo",jasper reports
Caduceus Lane,IT Operation Team Lead," 
San Stefano, Alexandria",it service management
Caduceus Lane,IT Operation Team Lead," 
San Stefano, Alexandria",information technology (it)
Caduceus Lane,IT Operation Team Lead," 
San Stefano, Alexandria",computer science
Caduceus Lane,IT Operation Team Lead," 
San Stefano, Alexandria",software development
Caduceus Lane,IT Operation Team Lead," 
San Stefano, Alexandria",information systems
Caduceus Lane,IT Operation Team Lead," 
San Stefano, Alexandria",ccna
Caduceus Lane,IT Operation Team Lead," 
San Stefano, Alexandria",cloud computing
Caduceus Lane,IT Operation Team Lead," 
San Stefano, Alexandria",itil
Caduceus Lane,IT Operation Team Lead," 
San Stefano, Alexandria",mcsa
Caduceus Lane,IT Operation Team Lead," 
San Stefano, Alexandria",it
Caduceus Lane,IT Operation Team Lead," 
San Stefano, Alexandria",software engineering
Caduceus Lane,IT Operation Team Lead," 
San Stefano, Alexandria",cloud
Confidential Company,Quality Assurance Testing Engineer,"Cairo, Egypt",communication
Confidential Company,Quality Assurance Testing Engineer,"Cairo, Egypt",computer science
Confidential Company,Quality Assurance Testing Engineer,"Cairo, Egypt",engineering
Confidential Company,Quality Assurance Testing Engineer,"Cairo, Egypt",quality
Confidential Company,Quality Assurance Testing Engineer,"Cairo, Egypt",quality assurance
Confidential Company,Quality Assurance Testing Engineer,"Cairo, Egypt",quality control
Confidential Company,Quality Assurance Testing Engineer,"Cairo, Egypt",software development
Confidential Company,Quality Assurance Testing Engineer,"Cairo, Egypt",software engineering
Confidential Company,Quality Assurance Testing Engineer,"Cairo, Egypt",testing
Confidential Company,Quality Assurance Testing Engineer,"Cairo, Egypt",software
Confidential Company,Quality Assurance Testing Engineer,"Cairo, Egypt",automated testing
Arabia for Information Technology,System Administrator," 
Cairo, Egypt",linux
Arabia for Information Technology,System Administrator," 
Cairo, Egypt",windows server
Arabia for Information Technology,System Administrator," 
Cairo, Egypt",server administration
Arabia for Information Technology,System Administrator," 
Cairo, Egypt",data center management
Arabia for Information Technology,System Administrator," 
Cairo, Egypt",ubuntu
Arabia for Information Technology,System Administrator," 
Cairo, Egypt",rhel
Arabia for Information Technology,System Administrator," 
Cairo, Egypt",centos
Confidential Company,IT Specialist,"Cairo, Egypt",information technology (it)
Confidential Company,IT Specialist,"Cairo, Egypt",it
Confidential Company,IT Specialist,"Cairo, Egypt",security
Confidential Company,IT Specialist,"Cairo, Egypt",networking
Confidential Company,IT Specialist,"Cairo, Egypt",software
Confidential Company,IT Specialist,"Cairo, Egypt",computer science
Asass,SAP system admin (SAP Business One)," 
Heliopolis, Cairo",sap
Asass,SAP system admin (SAP Business One)," 
Heliopolis, Cairo",information technology (it)
Asass,SAP system admin (SAP Business One)," 
Heliopolis, Cairo",system administration
Asass,SAP system admin (SAP Business One)," 
Heliopolis, Cairo",erp
Asass,SAP system admin (SAP Business One)," 
Heliopolis, Cairo",information technology
Asass,SAP system admin (SAP Business One)," 
Heliopolis, Cairo",technical
Asass,SAP system admin (SAP Business One)," 
Heliopolis, Cairo",sql
Asass,SAP system admin (SAP Business One)," 
Heliopolis, Cairo",crystal reports
Asass,SAP system admin (SAP Business One)," 
Heliopolis, Cairo",computer science
Asass,SAP system admin (SAP Business One)," 
Heliopolis, Cairo",computer
Asass,SAP system admin (SAP Business One)," 
Heliopolis, Cairo",communication
Asass,SAP system admin (SAP Business One)," 
Heliopolis, Cairo",administration
Amer Vision Group,IT Help Desk," 
Sheraton, Cairo",computer engineering
Amer Vision Group,IT Help Desk," 
Sheraton, Cairo",computer
Amer Vision Group,IT Help Desk," 
Sheraton, Cairo",computer science
Amer Vision Group,IT Help Desk," 
Sheraton, Cairo",engineering
Amer Vision Group,IT Help Desk," 
Sheraton, Cairo",information technology
Amer Vision Group,IT Help Desk," 
Sheraton, Cairo",information technology (it)
Amer Vision Group,IT Help Desk," 
Sheraton, Cairo",technology
Amer Vision Group,IT Help Desk," 
Sheraton, Cairo",help desk
Millensys,Technical Writer," 
New Cairo, Cairo",information technology (it)
Millensys,Technical Writer," 
New Cairo, Cairo",technical writing
Confidential Company,Senior Full Stack Developer (Angular / Java),"Cairo, Egypt",angular
Confidential Company,Senior Full Stack Developer (Angular / Java),"Cairo, Egypt",java
Confidential Company,Senior Full Stack Developer (Angular / Java),"Cairo, Egypt",full stack development
Servmix,System Administrator," 
Cairo, Egypt",computer science
Servmix,System Administrator," 
Cairo, Egypt",information technology (it)
Servmix,System Administrator," 
Cairo, Egypt",linux
Servmix,System Administrator," 
Cairo, Egypt",python
Servmix,System Administrator," 
Cairo, Egypt",mysql
Servmix,System Administrator," 
Cairo, Egypt",wordpress
Servmix,System Administrator," 
Cairo, Egypt",whmcs
Servmix,System Administrator," 
Cairo, Egypt",redhat
Servmix,System Administrator," 
Cairo, Egypt",dns
Servmix,System Administrator," 
Cairo, Egypt",joomla
Servmix,System Administrator," 
Cairo, Egypt",cpanel
Servmix,System Administrator," 
Cairo, Egypt",cloud
Servmix,System Administrator," 
Cairo, Egypt",perl
Servmix,System Administrator," 
Cairo, Egypt",apache
Servmix,System Administrator," 
Cairo, Egypt",system administration
classera,ERP Implementer - Odoo," 
New Cairo, Cairo",odoo erp
classera,ERP Implementer - Odoo," 
New Cairo, Cairo",odoo
classera,ERP Implementer - Odoo," 
New Cairo, Cairo",erp implementation
classera,ERP Implementer - Odoo," 
New Cairo, Cairo",customer success
classera,ERP Implementer - Odoo," 
New Cairo, Cairo",lms
classera,ERP Implementer - Odoo," 
New Cairo, Cairo",tms
classera,ERP Implementer - Odoo," 
New Cairo, Cairo",technical support
GoodsMart,Full Stack Developer (.Net & Angular)," 
Zamalek, Cairo",angular
GoodsMart,Full Stack Developer (.Net & Angular)," 
Zamalek, Cairo",agile
GoodsMart,Full Stack Developer (.Net & Angular)," 
Zamalek, Cairo",computer science
GoodsMart,Full Stack Developer (.Net & Angular)," 
Zamalek, Cairo",css
GoodsMart,Full Stack Developer (.Net & Angular)," 
Zamalek, Cairo",front-end
GoodsMart,Full Stack Developer (.Net & Angular)," 
Zamalek, Cairo",full stack
GoodsMart,Full Stack Developer (.Net & Angular)," 
Zamalek, Cairo",html
GoodsMart,Full Stack Developer (.Net & Angular)," 
Zamalek, Cairo",information technology (it)
GoodsMart,Full Stack Developer (.Net & Angular)," 
Zamalek, Cairo",mysql
GoodsMart,Full Stack Developer (.Net & Angular)," 
Zamalek, Cairo",software development
GoodsMart,Full Stack Developer (.Net & Angular)," 
Zamalek, Cairo",asp.net core
GoodsMart,Full Stack Developer (.Net & Angular)," 
Zamalek, Cairo",asp.net web api
GoodsMart,Full Stack Developer (.Net & Angular)," 
Zamalek, Cairo",database
GoodsMart,Full Stack Developer (.Net & Angular)," 
Zamalek, Cairo",jquery
GoodsMart,Full Stack Developer (.Net & Angular)," 
Zamalek, Cairo",javascript
GoodsMart,Full Stack Developer (.Net & Angular)," 
Zamalek, Cairo",relational databases
GoodsMart,Full Stack Developer (.Net & Angular)," 
Zamalek, Cairo",devexpress
Agolo Egypt,Senior QA Engineer," 
Cairo, Egypt",qa
